ID	Name	ClassName	CategoryName	LevelName	IsViewSpecific	OwnerViewName	IsWorkshared	WorksetName	DesignOptionSet	DesignOptionName	PhaseName	
30	LEVEL 0 - BASEMENT	Level	Levels		False		True	Shared Views, Levels, Grids				
32	LEVEL 0 - BASEMENT	ViewPlan	Views		False		True	View "Floor Plan: LEVEL 0 - BASEMENT"				
36	LEVEL 0 - BASEMENT	ViewPlan	Views		False		True	View "Reflected Ceiling Plan: LEVEL 0 - BASEMENT"				
9946	LEVEL 1 - LOWER	Level	Levels		False		True	Shared Views, Levels, Grids				
9948	LEVEL 1 - LOWER	ViewPlan	Views		False		True	View "Floor Plan: LEVEL 1 - LOWER"				
9952	LEVEL 1 - LOWER	ViewPlan	Views		False		True	View "Reflected Ceiling Plan: LEVEL 1 - LOWER"				
18435	Default	Material	Materials		False		True	Materials				
18436	Default Floor	Material	Materials		False		True	Materials				
18437	Default Roof	Material	Materials		False		True	Materials				
18438	Default Wall	Material	Materials		False		True	Materials				
18439	Glass	Material	Materials		False		True	Materials				
18935	Site - Earth	Material	Materials		False		True	Materials				
18936	Site - Grass	Material	Materials		False		True	Materials				
18937	Site - Asphalt	Material	Materials		False		True	Materials				
18938	Site - Sand	Material	Materials		False		True	Materials				
18939	Concrete - Cast-in-Place Concrete	Material	Materials		False		True	Materials				
18940	Concrete - Precast Concrete	Material	Materials		False		True	Materials				
18941	Masonry - Brick	Material	Materials		False		True	Materials				
18942	Masonry - Concrete Masonry Units	Material	Materials		False		True	Materials				
18943	Masonry - Glass Block	Material	Materials		False		True	Materials				
18944	Masonry - Stone	Material	Materials		False		True	Materials				
18945	Masonry - Tile	Material	Materials		False		True	Materials				
18946	Metal - Stud Layer	Material	Materials		False		True	Materials				
18947	Metal - Panel	Material	Materials		False		True	Materials				
18948	Metal - Trim	Material	Materials		False		True	Materials				
18949	Metal - Deck	Material	Materials		False		True	Materials				
18950	Metal - Sheet / Flashing	Material	Materials		False		True	Materials				
18951	Metal - Roofing	Material	Materials		False		True	Materials				
18952	Metal - Steel	Material	Materials		False		True	Materials				
18953	Metal - Aluminum	Material	Materials		False		True	Materials				
18954	Metal - Furring	Material	Materials		False		True	Materials				
18955	Wood - Stud Layer	Material	Materials		False		True	Materials				
18956	Wood - Sheathing - particleboard/ OSB	Material	Materials		False		True	Materials				
18957	Wood - Sheathing - plywood	Material	Materials		False		True	Materials				
18958	Wood - Veneers	Material	Materials		False		True	Materials				
18959	Wood - Flooring	Material	Materials		False		True	Materials				
18960	Wood - Dimensional Lumber	Material	Materials		False		True	Materials				
18961	Wood - Glue-Laminated	Material	Materials		False		True	Materials				
18962	Wood - Furring	Material	Materials		False		True	Materials				
18963	Plastic - GFRP -  Glass Fiber Reinforced Plastic	Material	Materials		False		True	Materials				
18964	Plastic - Formed Plastic	Material	Materials		False		True	Materials				
18965	Plastic - Vinyl Cove Base	Material	Materials		False		True	Materials				
18966	GFRC -  Glass Fiber Reinforced Concrete	Material	Materials		False		True	Materials				
18967	EIFS - Exterior Insulation and Finish System	Material	Materials		False		True	Materials				
18968	Siding - Clapboard	Material	Materials		False		True	Materials				
18969	Precast Concrete Panels	Material	Materials		False		True	Materials				
18970	Metal Panel	Material	Materials		False		True	Materials				
18971	Curtain Wall Mullions	Material	Materials		False		True	Materials				
18972	Roofing - Generic	Material	Materials		False		True	Materials				
18973	Misc. Air Layers - Air Film - Outside Surface	Material	Materials		False		True	Materials				
18974	Misc. Air Layers - Air Space	Material	Materials		False		True	Materials				
18975	Misc. Air Layers - Air Film - Inside Surface	Material	Materials		False		True	Materials				
18976	Air Barrier - Air Infiltration Barrier	Material	Materials		False		True	Materials				
18977	Insulation / Thermal Barriers - Rigid insulation	Material	Materials		False		True	Materials				
18978	Insulation / Thermal Barriers - Batt insulation	Material	Materials		False		True	Materials				
18979	Insulation / Thermal Barriers - Semi-rigid insulation	Material	Materials		False		True	Materials				
18980	Insulation / Thermal Barriers - EIFS - Exterior Insulation and Finish System	Material	Materials		False		True	Materials				
18981	Insulation / Thermal Barriers - Reflective heat barrier	Material	Materials		False		True	Materials				
18982	Vapor / Moisture Barriers - Vapor Retarder	Material	Materials		False		True	Materials				
18983	Vapor / Moisture Barriers - Damp-proofing	Material	Materials		False		True	Materials				
18984	Glazing - Window Glazing	Material	Materials		False		True	Materials				
18985	Glazing - Curtain Wall Glazing	Material	Materials		False		True	Materials				
18986	Gypsum Wall Board	Material	Materials		False		True	Materials				
18987	GFRG -  Glass Fiber Reinforced Gypsum	Material	Materials		False		True	Materials				
18988	Plaster and Lathe	Material	Materials		False		True	Materials				
18989	Tile	Material	Materials		False		True	Materials				
18990	Terrazzo	Material	Materials		False		True	Materials				
18991	Acoustical Treatment	Material	Materials		False		True	Materials				
18992	Sound Attenuation	Material	Materials		False		True	Materials				
18993	Paints and Coatings	Material	Materials		False		True	Materials				
22806	Phase - Demo	Material	Materials		False		True	Materials				
22807	Phase - Exist	Material	Materials		False		True	Materials				
22808	Phase - Temporary	Material	Materials		False		True	Materials				
24145	Carpet (1)	Material	Materials		False		True	Materials				
24146	Structure - Wood Joist/Rafter Layer	Material	Materials		False		True	Materials				
24184	VCT - Vinyl Composition Tile	Material	Materials		False		True	Materials				
24202	Concrete - Cast-in-Place Lightweight Concrete	Material	Materials		False		True	Materials				
24217	Structure - Steel Bar Joist Layer	Material	Materials		False		True	Materials				
24218	Structure - Light Gauge Steel Joist/Rafter Layer	Material	Materials		False		True	Materials				
24241	Structure - Wood Truss Joist/Rafter Layer	Material	Materials		False		True	Materials				
24243	Structure - Wood Joist/Rafter Layer, Batt Insulation	Material	Materials		False		True	Materials				
24244	Roofing - EPDM Membrane	Material	Materials		False		True	Materials				
24245	Roofing - Asphalt Shingle	Material	Materials		False		True	Materials				
24246	Roofing - Metal Standing Seam	Material	Materials		False		True	Materials				
24247	Roofing - Wood Shake	Material	Materials		False		True	Materials				
27489	Acoustic Ceiling Tile 24" x 48"	Material	Materials		False		True	Materials				
27492	Acoustic Ceiling Tile 24" x 24"	Material	Materials		False		True	Materials				
29152	Elevation 1	ElevationMarker	Elevations		False		True	View "Elevation: ELEVATION, NORTH"				
29153	ELEVATION, NORTH	Element	Views		False		True	View "Elevation: ELEVATION, NORTH"				
29154	ELEVATION, NORTH	ViewSection	Views		False		True	View "Elevation: ELEVATION, NORTH"				
29157	Elevation 2	ElevationMarker	Elevations		False		True	View "Elevation: ELEVATION, EAST"				
29162	Elevation 3	ElevationMarker	Elevations		False		True	View "Elevation: ELEVATION, SOUTH"				
29167	Elevation 4	ElevationMarker	Elevations		False		True	View "Elevation: ELEVATION, WEST"				
29176	ELEVATION, WEST	Element	Views		False		True	View "Elevation: ELEVATION, WEST"				
29181	ELEVATION, WEST	ViewSection	Views		False		True	View "Elevation: ELEVATION, WEST"				
29185	ELEVATION, SOUTH	Element	Views		False		True	View "Elevation: ELEVATION, SOUTH"				
29191	ELEVATION, SOUTH	ViewSection	Views		False		True	View "Elevation: ELEVATION, SOUTH"				
29194	ELEVATION, EAST	Element	Views		False		True	View "Elevation: ELEVATION, EAST"				
29201	ELEVATION, EAST	ViewSection	Views		False		True	View "Elevation: ELEVATION, EAST"				
29224	Phase - New	Material	Materials		False		True	Materials				
29237	Site	ViewPlan	Views		False		True	View "Floor Plan: Site"				
29499	Structural Framing Plan	ViewPlan	Views		False		True	View Template "Structural Framing Plan"				
30275	Site Plan	ViewPlan	Views		False		True	View Template "Site Plan"				
31731	Structural Framing Elevation	ViewSection	Views		False		True	View Template "Structural Framing Elevation"				
31745	Site Section	ViewSection	Views		False		True	View Template "Site Section"				
31749	Structural Section	ViewSection	Views		False		True	View Template "Structural Section"				
32250	Gross Building	AreaScheme	Area Schemes		False		True	Area and Volume Computations				
32254	Rentable	AreaScheme	Area Schemes		False		True	Area and Volume Computations				
32440	Existing	Phase	Phases		False		True	Phase Settings				
32677	Site - Water	Material	Materials		False		True	Materials				
34906	Door - Frame	Material	Materials		False		True	Materials				
34907	Door - Panel	Material	Materials		False		True	Materials				
35335	Laminate - Ivory, Matte	Material	Materials		False		True	Materials				
35336	Wood - Cherry	Material	Materials		False		True	Materials				
35341	Metal - Chrome	Material	Materials		False		True	Materials				
36282	Sash	Material	Materials		False		True	Materials				
36508	Trim	Material	Materials		False		True	Materials				
36879	Parking Stripe	Material	Materials		False		True	Materials				
43652	Metal - Paint Finish - Dark Gray, Matte	Material	Materials		False		True	Materials				
46500	Masonry - Brick Soldier Course	Material	Materials		False		True	Materials				
47145	Internal	ProjectLocation	Shared Site		False		True	Project Info				
50969	Work Plane Grid	Element	Work Plane Grid		False		True	Work Planes				
50970	LEVEL 0 - BASEMENT	Element	Work Plane Grid		False		True	View "Floor Plan: LEVEL 0 - BASEMENT"				
50971	LEVEL 0 - BASEMENT	Element	Work Plane Grid		False		True	View "Reflected Ceiling Plan: LEVEL 0 - BASEMENT"				
50972	LEVEL 1 - LOWER	Element	Work Plane Grid		False		True	View "Floor Plan: LEVEL 1 - LOWER"				
50973	LEVEL 1 - LOWER	Element	Work Plane Grid		False		True	View "Reflected Ceiling Plan: LEVEL 1 - LOWER"				
50974	Work Plane Grid	Element	Work Plane Grid		False		True	View "Elevation: ELEVATION, NORTH"				
50975	Work Plane Grid	Element	Work Plane Grid		False		True	View "Elevation: ELEVATION, WEST"				
50976	Work Plane Grid	Element	Work Plane Grid		False		True	View "Elevation: ELEVATION, SOUTH"				
50977	E	Element	Work Plane Grid		False		True	View "Elevation: ELEVATION, EAST"				
50978	LEVEL 0 - BASEMENT	Element	Work Plane Grid		False		True	View "Floor Plan: Site"				
56778	Ceramic Tile - 4" Blue	Material	Materials		False		True	Materials				
75715	Seq. 1 - Revision 1	Revision	Revision		False		True	Revision Settings				
75737	Default Zoning Envelope	Material	Materials		False		True	Materials				
76675	Project Information	ProjectInfo	Project Information		False		True	Project Info				
78528	DL1	Structure.LoadCase	Structural Load Cases		False		True	Load Types				
78530	LL1	Structure.LoadCase	Structural Load Cases		False		True	Load Types				
78532	WIND1	Structure.LoadCase	Structural Load Cases		False		True	Load Types				
78534	SNOW1	Structure.LoadCase	Structural Load Cases		False		True	Load Types				
78536	LR1	Structure.LoadCase	Structural Load Cases		False		True	Load Types				
78538	ACC1	Structure.LoadCase	Structural Load Cases		False		True	Load Types				
78540	TEMP1	Structure.LoadCase	Structural Load Cases		False		True	Load Types				
78542	SEIS1	Structure.LoadCase	Structural Load Cases		False		True	Load Types				
78544	Poche	Material	Materials		False		True	Materials				
79117	Default Mass Floor	Material	Materials		False		True	Materials				
83160	Sunlight from Top Right	SunAndShadowSettings	Sun Path		False		True	Sun Settings				
83901	Sunlight from Top Left	SunAndShadowSettings	Sun Path		False		True	Sun Settings				
83902	Summer Solstice	SunAndShadowSettings	Sun Path		False		True	Sun Settings				
83903	Winter Solstice	SunAndShadowSettings	Sun Path		False		True	Sun Settings				
83904	Spring Equinox	SunAndShadowSettings	Sun Path		False		True	Sun Settings				
83905	Fall Equinox	SunAndShadowSettings	Sun Path		False		True	Sun Settings				
116171	Metal - Steel - ASTM A572 - Grade 50	Material	Materials		False		True	Materials				
117746	One Day Solar Study	SunAndShadowSettings	Sun Path		False		True	Sun Settings				
117747	Multi Day Solar Study - Boston, MA, USA	SunAndShadowSettings	Sun Path		False		True	Sun Settings				
118390	New Construction	Phase	Phases		False		True	Phase Settings				
128891	Metal - Steel - ASTM A992	Material	Materials		False		True	Materials				
131638	Summer Solstice Solar Study	SunAndShadowSettings	Sun Path		False		True	Sun Settings				
131639	Winter Solstice Solar Study	SunAndShadowSettings	Sun Path		False		True	Sun Settings				
131640	Spring Equinox Solar Study	SunAndShadowSettings	Sun Path		False		True	Sun Settings				
131641	Fall Equinox Solar Study	SunAndShadowSettings	Sun Path		False		True	Sun Settings				
131642	Spring Solar Study - Boston, MA, USA	SunAndShadowSettings	Sun Path		False		True	Sun Settings				
131643	Summer Solar Study - Boston, MA, USA	SunAndShadowSettings	Sun Path		False		True	Sun Settings				
131644	Fall Solar Study - Boston, MA, USA	SunAndShadowSettings	Sun Path		False		True	Sun Settings				
131645	Winter Solar Study - Boston, MA, USA	SunAndShadowSettings	Sun Path		False		True	Sun Settings				
131646	One Year Solar Study - Boston, MA, USA	SunAndShadowSettings	Sun Path		False		True	Sun Settings				
131668	Name	Element	Color Fill Schema		False		True	Color Fill Schemes				
131669	Gross Building Area	Element	Color Fill Schema		False		True	Color Fill Schemes				
131670	Rentable Area	Element	Color Fill Schema		False		True	Color Fill Schemes				
131673	Department	Element	Color Fill Schema		False		True	Color Fill Schemes				
134083	Default	Mechanical.Zone	HVAC Zones		False		True	ZGF - Default				
134476	Asphalt	Material	Materials		False		True	Materials				
134477	Carpet (2)	Material	Materials		False		True	Materials				
134478	Concrete	Material	Materials		False		True	Materials				
134479	Fabric	Material	Materials		False		True	Materials				
134480	Generic	Material	Materials		False		True	Materials				
134482	Plant	Material	Materials		False		True	Materials				
134483	Liquid	Material	Materials		False		True	Materials				
134484	Masonry	Material	Materials		False		True	Materials				
134485	Metal	Material	Materials		False		True	Materials				
134486	Paint	Material	Materials		False		True	Materials				
134487	Paper	Material	Materials		False		True	Materials				
134488	Plastic	Material	Materials		False		True	Materials				
134489	Stone (2)	Material	Materials		False		True	Materials				
134490	Tile (4)	Material	Materials		False		True	Materials				
134491	Vinyl	Material	Materials		False		True	Materials				
134492	Wood	Material	Materials		False		True	Materials				
134530	Duct Color Fill	Element	Color Fill Schema		False		True	Color Fill Schemes				
134531	Pipe Color Fill	Element	Color Fill Schema		False		True	Color Fill Schemes				
134533	Schema 1	Element	Color Fill Schema		False		True	Color Fill Schemes				
135516	Schema 1	Element	Color Fill Schema		False		True	Color Fill Schemes				
135528	Default Light Source	Material	Materials		False		True	Materials				
137396	Off - 24 Hours	Element	HVAC Load Schedules		False		True	Building Type Settings				
137397	On - 24 Hours	Element	HVAC Load Schedules		False		True	Building Type Settings				
137398	On - 6 AM to 10 PM	Element	HVAC Load Schedules		False		True	Building Type Settings				
137399	On - 8 AM to 6 PM	Element	HVAC Load Schedules		False		True	Building Type Settings				
137400	On - 8 AM to 6 PM (50%)	Element	HVAC Load Schedules		False		True	Building Type Settings				
137401	On - 9 AM to 9 PM	Element	HVAC Load Schedules		False		True	Building Type Settings				
137402	On - 10 AM to 12 AM	Element	HVAC Load Schedules		False		True	Building Type Settings				
137403	On - 2 PM to 12 PM	Element	HVAC Load Schedules		False		True	Building Type Settings				
137404	On - 4 PM to 4 AM	Element	HVAC Load Schedules		False		True	Building Type Settings				
137405	On - 9 PM to 9 AM	Element	HVAC Load Schedules		False		True	Building Type Settings				
137406	Common Commercial Occupancy - 7 AM to 6 PM	Element	HVAC Load Schedules		False		True	Building Type Settings				
137407	Large Assembly Hall Occupancy - 8 AM to 10 PM	Element	HVAC Load Schedules		False		True	Building Type Settings				
137408	Health-Care Facility Occupancy - 8 AM to 9 PM	Element	HVAC Load Schedules		False		True	Building Type Settings				
137409	Hotel Occupancy - 24 Hours	Element	HVAC Load Schedules		False		True	Building Type Settings				
137410	Common Office Occupancy - 8 AM to 5 PM	Element	HVAC Load Schedules		False		True	Building Type Settings				
137411	Home Occupancy - 24 Hours	Element	HVAC Load Schedules		False		True	Building Type Settings				
137412	Restaurant Occupancy - Lunch and Dinner	Element	HVAC Load Schedules		False		True	Building Type Settings				
137413	Retail Facility Occupancy - 7am to 8pm	Element	HVAC Load Schedules		False		True	Building Type Settings				
137414	School Occupancy - 8am to 9pm	Element	HVAC Load Schedules		False		True	Building Type Settings				
137415	Warehouse Occupancy - 7 AM to 4 PM	Element	HVAC Load Schedules		False		True	Building Type Settings				
137416	Office Lighting - 6 AM to 11 PM	Element	HVAC Load Schedules		False		True	Building Type Settings				
137417	Residential Lighting - All Day	Element	HVAC Load Schedules		False		True	Building Type Settings				
137418	Retail Lighting - 7 AM to 8 PM	Element	HVAC Load Schedules		False		True	Building Type Settings				
137419	School Lighting - 7 AM to 9 PM	Element	HVAC Load Schedules		False		True	Building Type Settings				
137420	Warehouse Lighting - 7 AM to 4 PM	Element	HVAC Load Schedules		False		True	Building Type Settings				
137421	Automotive Facility	Analysis.HVACLoadBuildingType	Building Type Settings		False		True	Building Type Settings				
137422	Convention Center	Analysis.HVACLoadBuildingType	Building Type Settings		False		True	Building Type Settings				
137423	Courthouse	Analysis.HVACLoadBuildingType	Building Type Settings		False		True	Building Type Settings				
137424	Dining Bar Lounge or Leisure	Analysis.HVACLoadBuildingType	Building Type Settings		False		True	Building Type Settings				
137425	Dining Cafeteria Fast Food	Analysis.HVACLoadBuildingType	Building Type Settings		False		True	Building Type Settings				
137426	Dining Family	Analysis.HVACLoadBuildingType	Building Type Settings		False		True	Building Type Settings				
137427	Dormitory	Analysis.HVACLoadBuildingType	Building Type Settings		False		True	Building Type Settings				
137428	Exercise Center	Analysis.HVACLoadBuildingType	Building Type Settings		False		True	Building Type Settings				
137429	Fire Station	Analysis.HVACLoadBuildingType	Building Type Settings		False		True	Building Type Settings				
137430	Gymnasium	Analysis.HVACLoadBuildingType	Building Type Settings		False		True	Building Type Settings				
137431	Hospital or Healthcare	Analysis.HVACLoadBuildingType	Building Type Settings		False		True	Building Type Settings				
137432	Hotel	Analysis.HVACLoadBuildingType	Building Type Settings		False		True	Building Type Settings				
137433	Library	Analysis.HVACLoadBuildingType	Building Type Settings		False		True	Building Type Settings				
137434	Manufacturing	Analysis.HVACLoadBuildingType	Building Type Settings		False		True	Building Type Settings				
137435	Motel	Analysis.HVACLoadBuildingType	Building Type Settings		False		True	Building Type Settings				
137436	Motion Picture Theatre	Analysis.HVACLoadBuildingType	Building Type Settings		False		True	Building Type Settings				
137437	Multi Family	Analysis.HVACLoadBuildingType	Building Type Settings		False		True	Building Type Settings				
137438	Museum	Analysis.HVACLoadBuildingType	Building Type Settings		False		True	Building Type Settings				
137439	Office	Analysis.HVACLoadBuildingType	Building Type Settings		False		True	Building Type Settings				
137440	Parking Garage	Analysis.HVACLoadBuildingType	Building Type Settings		False		True	Building Type Settings				
137441	Penitentiary	Analysis.HVACLoadBuildingType	Building Type Settings		False		True	Building Type Settings				
137442	Performing Arts Theater	Analysis.HVACLoadBuildingType	Building Type Settings		False		True	Building Type Settings				
137443	Police Station	Analysis.HVACLoadBuildingType	Building Type Settings		False		True	Building Type Settings				
137444	Post Office	Analysis.HVACLoadBuildingType	Building Type Settings		False		True	Building Type Settings				
137445	Religious Building	Analysis.HVACLoadBuildingType	Building Type Settings		False		True	Building Type Settings				
137446	Retail	Analysis.HVACLoadBuildingType	Building Type Settings		False		True	Building Type Settings				
137447	School or University	Analysis.HVACLoadBuildingType	Building Type Settings		False		True	Building Type Settings				
137448	Single Family	Analysis.HVACLoadBuildingType	Building Type Settings		False		True	Building Type Settings				
137449	Sports Arena	Analysis.HVACLoadBuildingType	Building Type Settings		False		True	Building Type Settings				
137450	Town Hall	Analysis.HVACLoadBuildingType	Building Type Settings		False		True	Building Type Settings				
137451	Transportation	Analysis.HVACLoadBuildingType	Building Type Settings		False		True	Building Type Settings				
137452	Warehouse	Analysis.HVACLoadBuildingType	Building Type Settings		False		True	Building Type Settings				
137453	Workshop	Analysis.HVACLoadBuildingType	Building Type Settings		False		True	Building Type Settings				
137454	Active Storage	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137455	Active Storage - Hospital/Healthcare	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137456	Air/Train/Bus - Baggage Area	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137457	Airport - Concourse	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137458	Atrium - Each Additional Floor	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137459	Atrium - First Three Floors	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137460	Audience/Seating Area - Penitentiary	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137461	Audience/Seating Area - Exercise Center	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137462	Audience/Seating Area - Gymnasium	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137463	Audience/Seating Area - Sports Arena	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137464	Audience/Seating Area - Convention Center	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137465	Audience/Seating Area - Motion Picture Theatre	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137466	Audience/Seating Area - Performing Arts Theatre	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137467	Audience/Seating Area - Religious	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137468	Audience/Seating Area - Police/Fire Stations	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137469	Audience/Seating Area - Court House	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137470	Audience/Seating Area - Auditorium	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137471	Bank Customer Area	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137472	Banking Activity Area - Office	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137473	Barber and Beauty Parlor	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137474	Card File and Cataloguing - Library	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137475	Classroom/Lecture/Training - Penitentiary	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137476	Classroom/Lecture/Training	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137477	Confinement Cells - Penitentiary	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137478	Confinement Cells - Courthouse	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137479	Conference Meeting/Multipurpose	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137480	Corridor/Transition	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137481	Corridor/Transition - Manufacturing Facility	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137482	Corridors with Patient Waiting Exam - Hospital/Healthcare	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137483	Court Sports Area - Sports Arena	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137484	Courtroom - Courthouse	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137485	Department Store Sales Area - Retail	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137486	Detailed - Manufacturing Facility	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137487	Dining Area	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137488	Dining Area - Hotel	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137489	Dining Area - Family Dining	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137490	Dining Area - Lounge/Leisure Dining	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137491	Dining Area - Motel	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137492	Dining Area - Transportation	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137493	Dining Area - Penitentiary	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137494	Dining Area - Civil Services	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137495	Dormitory Bedroom	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137496	Dormitory Study Hall	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137497	Dressing/Locker/Fitting Room - Gymnasium	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137498	Dressing/Locker/Fitting Room - Courthouse	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137499	Dressing/Locker/Fitting Room - Performing Arts Theatre	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137500	Dressing/Locker/Fitting Room - Auditorium	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137501	Dressing/Locker/Fitting Room - Exercise Center	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137502	Electrical/Mechanical	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137503	Elevator Lobbies	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137504	Emergency - Hospital/Healthcare	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137505	Equipment Room - Manufacturing Facility	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137506	Exam/Treatment - Hospital/Healthcare	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137507	Exercise Area - Exercise Center	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137508	Exercise Area - Gymnasium	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137509	Exhibit Space - Convention Center	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137510	Fellowship Hall - Religious Buildings	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137511	Fine Material - Warehouse	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137512	Fine Merchandise Sales Area - Retail	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137513	Fire Station Engine Room - Police/Fire Station	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137514	Food Preparation	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137515	Garage Service/Repair - Automotive Facility	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137516	General High Bay - Manufacturing Facility	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137517	General Low Bay - Manufacturing Facility	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137518	General Exhibition - Museum	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137519	Hospital - Nursery - Hospital/Healthcare	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137520	Hospital/Medical Supplies - Hospital/Healthcare	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137521	Hospital/Radiology - Hospital/Healthcare	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137522	Hotel/Conference Center - Conference/Meeting	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137523	Inactive Storage	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137524	Judges Chambers - Courthouse	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137525	Laboratory - Office	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137526	Laundry - Ironing and Sorting	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137527	Laundry - Washing - Hospital/Healthcare	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137528	Library - Audio Visual - Library-Audio Visual	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
137529	Living Quarters - Dormitory	Analysis.HVACLoadSpaceType	Space Type Settings		False		True	Space Type Settings				
