ID	Name	ClassName	CategoryName	LevelName	IsViewSpecific	OwnerViewName	IsWorkshared	WorksetName	DesignOptionSet	DesignOptionName	PhaseName	
177324	4" (20 ga.)	FamilyInstance	Detail Items		True	PARTITION - Shaft Wall Reinforcement	False					
177325	Linear	Dimension	Dimensions		True	PARTITION - Shaft Wall Reinforcement	False					
177326	2 1/2"	FamilyInstance	Detail Items		True	PARTITION - Shaft Wall Reinforcement	False					
177327	2 1/2"	FamilyInstance	Detail Items		True	PARTITION - Shaft Wall Reinforcement	False					
177328	2 1/2"	FamilyInstance	Detail Items		True	PARTITION - Shaft Wall Reinforcement	False					
177329	2 1/2"	FamilyInstance	Detail Items		True	PARTITION - Shaft Wall Reinforcement	False					
177330	2 1/2"	FamilyInstance	Detail Items		True	PARTITION - Shaft Wall Reinforcement	False					
177331	2 1/2"	FamilyInstance	Detail Items		True	PARTITION - Shaft Wall Reinforcement	False					
177332	Linear	Dimension	Dimensions		True	PARTITION - Shaft Wall Reinforcement	False					
177333	Linear Dimension Style	Dimension	Constraints		True	PARTITION - Shaft Wall Reinforcement	False					
177334	2 1/2"	FamilyInstance	Detail Items		True	PARTITION - Shaft Wall Reinforcement	False					
177335	2 1/2"	FamilyInstance	Detail Items		True	PARTITION - Shaft Wall Reinforcement	False					
177336	Detail Lines	DetailLine	Lines		True	PARTITION - Shaft Wall Reinforcement	False					
177337	Detail Lines	DetailLine	Lines		True	PARTITION - Shaft Wall Reinforcement	False					
177338	Detail Lines	DetailLine	Lines		True	PARTITION - Shaft Wall Reinforcement	False					
177339	Detail Lines	DetailLine	Lines		True	PARTITION - Shaft Wall Reinforcement	False					
177340	Detail Lines	DetailLine	Lines		True	PARTITION - Shaft Wall Reinforcement	False					
177341	Detail Lines	DetailLine	Lines		True	PARTITION - Shaft Wall Reinforcement	False					
177342	Detail Lines	DetailLine	Lines		True	PARTITION - Shaft Wall Reinforcement	False					
177343	Detail Lines	DetailLine	Lines		True	PARTITION - Shaft Wall Reinforcement	False					
177344	Detail Lines	DetailLine	Lines		True	PARTITION - Shaft Wall Reinforcement	False					
177345	Detail Lines	DetailLine	Lines		True	PARTITION - Shaft Wall Reinforcement	False					
177346	5/8"	FamilyInstance	Detail Items		True	PARTITION - Shaft Wall Reinforcement	False					
177347	5/8"	FamilyInstance	Detail Items		True	PARTITION - Shaft Wall Reinforcement	False					
177348	Detail Lines	DetailLine	Lines		True	PARTITION - Shaft Wall Reinforcement	False					
177349	Detail Lines	DetailLine	Lines		True	PARTITION - Shaft Wall Reinforcement	False					
177350	Detail Lines	DetailLine	Lines		True	PARTITION - Shaft Wall Reinforcement	False					
177351	Detail Lines	DetailLine	Lines		True	PARTITION - Shaft Wall Reinforcement	False					
177352	Detail Lines	DetailLine	Lines		True	PARTITION - Shaft Wall Reinforcement	False					
177353	Detail Lines	DetailLine	Lines		True	PARTITION - Shaft Wall Reinforcement	False					
177354	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Shaft Wall Reinforcement	False					
177355	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Shaft Wall Reinforcement	False					
177356	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Shaft Wall Reinforcement	False					
177357	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Shaft Wall Reinforcement	False					
177358	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Shaft Wall Reinforcement	False					
177359	Detail Lines	DetailLine	Lines		True	PARTITION - Shaft Wall Reinforcement	False					
177360	Detail Lines	DetailLine	Lines		True	PARTITION - Shaft Wall Reinforcement	False					
177361	Detail Lines	DetailLine	Lines		True	PARTITION - Shaft Wall Reinforcement	False					
177362	Detail Lines	DetailLine	Lines		True	PARTITION - Shaft Wall Reinforcement	False					
177363	Detail Lines	DetailLine	Lines		True	PARTITION - Shaft Wall Reinforcement	False					
177364	Break Line Double	FamilyInstance	Detail Items		True	PARTITION - Shaft Wall Reinforcement	False					
177365	5/8"	FamilyInstance	Detail Items		True	PARTITION - Tile Wall Base at Depressed Slab	False					
177366	Detail Lines	DetailLine	Lines		True	PARTITION - Tile Wall Base at Depressed Slab	False					
177367	Detail Lines	DetailLine	Lines		True	PARTITION - Tile Wall Base at Depressed Slab	False					
177368	3 5/8"	FamilyInstance	Detail Items		True	PARTITION - Tile Wall Base at Depressed Slab	False					
177369	Break Line Single	FamilyInstance	Detail Items		True	PARTITION - Tile Wall Base at Depressed Slab	False					
177370	Break Line Single	FamilyInstance	Detail Items		True	PARTITION - Tile Wall Base at Depressed Slab	False					
177371	Break Line Single	FamilyInstance	Detail Items		True	PARTITION - Tile Wall Base at Depressed Slab	False					
177372	Linear	Dimension	Dimensions		True	PARTITION - Tile Wall Base at Depressed Slab	False					
177373	Detail Lines	DetailLine	Lines		True	PARTITION - Tile Wall Base at Depressed Slab	False					
177374	Detail Lines	DetailLine	Lines		True	PARTITION - Tile Wall Base at Depressed Slab	False					
177375	Linear	Dimension	Dimensions		True	PARTITION - Tile Wall Base at Depressed Slab	False					
177376	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Tile Wall Base at Depressed Slab	False					
177377	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Tile Wall Base at Depressed Slab	False					
177378	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Tile Wall Base at Depressed Slab	False					
177379	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Tile Wall Base at Depressed Slab	False					
177380	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Tile Wall Base at Depressed Slab	False					
177381	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Tile Wall Base at Depressed Slab	False					
177382	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Tile Wall Base at Depressed Slab	False					
177383	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Tile Wall Base at Depressed Slab	False					
177384	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Tile Wall Base at Depressed Slab	False					
177385	Detail Lines	DetailLine	Lines		True	PARTITION - Tile Wall Base at Depressed Slab	False					
177386	Ceramic Tile	DetailLine	Detail Items		True	PARTITION - Tile Wall Base at Depressed Slab	False					
177387	Ceramic Tile	DetailLine	Detail Items		True	PARTITION - Tile Wall Base at Depressed Slab	False					
177390	Detail Filled Region	FilledRegion	Detail Items		True	PARTITION - Tile Wall Base at Depressed Slab	False					
177399	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Tile Wall Base at Depressed Slab	False					
177406	PARTITION - Partition Types	ViewDrafting	Views		False		False					
177412	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	False					
177413	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	False					
177414	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	False					
177415	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	False					
177416	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	False					
177417	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	False					
177418	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	False					
177419	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	False					
177420	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	False					
177421	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	False					
177422	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	False					
177423	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	False					
177424	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	False					
177425	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	False					
177426	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	False					
177427	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	False					
177428	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	False					
177429	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	False					
177430	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	False					
177431	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	False					
177432	3 5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177433	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177434	ZGF Large - 3/16"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177435	ZGF Large - 3/16"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177436	ZGF Large - 3/16"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177437	ZGF Large - 3/16"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177438	ZGF Large - 3/16"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177439	ZGF Large - 3/16"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177440	ZGF Large - 3/16"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177441	ZGF Large - 3/16"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177442	ZGF Large - 3/16"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177443	ZGF Large - 3/16"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177444	ZGF Large - 3/16"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177445	ZGF Large - 3/16"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177446	ZGF Large - 3/16"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177447	ZGF Large - 3/16"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177448	ZGF Large - 3/16"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177449	ZGF Large - 3/16"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177450	ZGF Large - 3/16"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177451	ZGF Large - 3/16"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177452	ZGF Large - 3/16"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177453	ZGF Large - 3/16"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177454	ZGF Large - 3/16"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177455	ZGF Large - 3/16"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177456	ZGF Large - 3/16"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177457	ZGF Large - 3/16"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177458	ZGF Large - 3/16"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177459	ZGF Large - 3/16"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177460	ZGF Large - 3/16"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177461	ZGF Large - 3/16"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177462	ZGF Large - 3/16"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177463	ZGF Large - 3/16"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177464	ZGF Large - 3/16"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177465	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	False					
177466	Linear	Dimension	Dimensions		True	PARTITION - Partition Types	False					
177467	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177468	Linear	Dimension	Dimensions		True	PARTITION - Partition Types	False					
177469	3 5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177470	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177471	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	False					
177472	Linear	Dimension	Dimensions		True	PARTITION - Partition Types	False					
177473	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177474	Linear	Dimension	Dimensions		True	PARTITION - Partition Types	False					
177475	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177476	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177477	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177478	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177479	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177480	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177481	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177482	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177483	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177484	3 5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177485	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177486	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	False					
177487	Linear	Dimension	Dimensions		True	PARTITION - Partition Types	False					
177488	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177489	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177490	Linear	Dimension	Dimensions		True	PARTITION - Partition Types	False					
177491	Detail Lines	DetailLine	Insulation Batting Lines		True	PARTITION - Partition Types	False					
177492	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177493	4"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177494	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177495	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177496	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177497	4"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177498	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177499	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177500	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177501	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177502	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177503	Linear	Dimension	Dimensions		True	PARTITION - Partition Types	False					
177504	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177505	4"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177506	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177507	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177508	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177509	4"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177510	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177511	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177512	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177513	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177514	4"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177515	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177516	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177517	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177518	4"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177519	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177520	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177521	Linear	Dimension	Dimensions		True	PARTITION - Partition Types	False					
177522	Linear	Dimension	Dimensions		True	PARTITION - Partition Types	False					
177523	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177526	Detail Filled Region	FilledRegion	Detail Items		True	PARTITION - Partition Types	False					
177531	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177532	3 5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177533	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177534	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	False					
177535	Linear	Dimension	Dimensions		True	PARTITION - Partition Types	False					
177536	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177537	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177538	Linear	Dimension	Dimensions		True	PARTITION - Partition Types	False					
177539	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177540	3 5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177541	Detail Lines	DetailLine	Insulation Batting Lines		True	PARTITION - Partition Types	False					
177542	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177543	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177544	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177545	4"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177546	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177547	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177548	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177549	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177550	4"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177551	Detail Lines	DetailLine	Insulation Batting Lines		True	PARTITION - Partition Types	False					
177552	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177553	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177554	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177555	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177556	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177557	Detail Lines	DetailLine	Insulation Batting Lines		True	PARTITION - Partition Types	False					
177558	Linear	Dimension	Dimensions		True	PARTITION - Partition Types	False					
177559	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177560	4"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177561	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177562	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177563	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177564	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177565	4"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177566	Detail Lines	DetailLine	Insulation Batting Lines		True	PARTITION - Partition Types	False					
177567	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177568	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177569	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177570	Detail Lines	DetailLine	Insulation Batting Lines		True	PARTITION - Partition Types	False					
177571	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177572	4"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177573	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177574	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177575	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177576	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177577	4"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177578	Detail Lines	DetailLine	Insulation Batting Lines		True	PARTITION - Partition Types	False					
177579	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177580	Detail Lines	DetailLine	Insulation Batting Lines		True	PARTITION - Partition Types	False					
177581	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177582	Linear	Dimension	Dimensions		True	PARTITION - Partition Types	False					
177583	Linear	Dimension	Dimensions		True	PARTITION - Partition Types	False					
177584	7/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177585	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177588	Detail Filled Region	FilledRegion	Detail Items		True	PARTITION - Partition Types	False					
177593	Linear	Dimension	Dimensions		True	PARTITION - Partition Types	False					
177594	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177595	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177596	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177597	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177598	4" (20 ga.)	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177599	1"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177600	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177601	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177602	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177603	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177604	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177605	1"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177606	4" (20 ga.)	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177607	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177608	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177609	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177610	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177611	7/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177612	5/8"	FamilyInstance	Detail Items		True	PARTITION - Partition Types	False					
177613	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	False					
177614	Linear	Dimension	Dimensions		True	PARTITION - Partition Types	False					
177615	Linear	Dimension	Dimensions		True	PARTITION - Partition Types	False					
177616	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177617	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177618	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177619	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177620	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	False					
177621	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	False					
177622	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	False					
177623	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	False					
177624	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	False					
177625	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	False					
177626	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	False					
177627	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	False					
177628	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	False					
177629	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	False					
177630	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	False					
177631	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	False					
177632	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	False					
177633	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	False					
177634	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	False					
177635	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	False					
177636	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	False					
177637	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	False					
177638	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	False					
177639	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	False					
177640	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	False					
177641	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	False					
177642	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	False					
177643	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	False					
177644	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	False					
177645	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	False					
177646	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	False					
177647	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	False					
177648	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	False					
177649	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	False					
177650	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	False					
177651	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	False					
177652	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	False					
177653	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	False					
177654	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	False					
177655	ZGF Large - 3/16"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177656	ZGF Large - 3/16"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177657	ZGF Large - 3/16"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177658	ZGF Large - 3/16"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177659	ZGF Large - 3/16"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177660	ZGF Large - 3/16"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177661	ZGF Large - 3/16"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177662	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177663	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177664	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177665	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177666	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177667	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177668	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177669	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177670	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177671	Detail Lines	DetailLine	Lines		True	PARTITION - Partition Types	False					
177672	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177673	ZGF Large - 3/16"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177674	ZGF Large - 3/16"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177675	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177676	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177677	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177678	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177679	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177680	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177681	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177682	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177683	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177684	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177685	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
177686	ZGF Small - 1/10"	TextNote	Text Notes		True	PARTITION - Partition Types	False					
